爬取时间(__time),爬取链接(__url),股票代码(symbol),股票名称(name),当前价(current),涨跌幅(percentage),涨跌额(change),今开(open),最高(high),最低(low),今收(close),昨收(last_close),52周最高(high52w),52周最低(low52week),成交量(volume),平均成交量(volumeAverage),总市值(marketCapital),每股收益(eps),市盈率TTM(pe_ttm),市盈率LYR(pe_lyr),总股本(totalShares),收盘时间(time),更新日期(updateAt),每股股息(dividend),收益率(yield),周转率(turnover_rate),涨停价(rise_stop),跌停价(fall_stop),货币单位(currency_unit),成交额(amount),每股净资产(net_assets),振幅(amplitude),每手股数(lot_size),流通股本(float_shares),流通市值(float_market_capital),市净率TTM(pb),市销率TTM(psr),关注数(fans),
"2018-08-22 23:01:37","http://xueqiu.com/v4/stock/quote.json?code=SZ002710","SZ002710","慈铭体检","0.00","0.0%","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.29","","","120000000","Tue Sep 30 15:03:00 +0800 2014","1493004624026","0.0","0.0%","%","0.0","0.0","CNY","0.0","4.3445","%","100","","0.0","0.0","","1006",
"2018-08-22 23:01:36","http://xueqiu.com/v4/stock/quote.json?code=SZ002709","SZ002709","天赐材料","25.20","-3.82%","-1.00","26.2","26.2","25.2","25.2","26.2","58.02","25.2","4651393.0","4954013","8.5596220332E9","1.32","14.914","28.089","339667541","Wed Aug 22 15:04:03 +0800 2018","1531483213961","0.18","0.71%","2.39%","28.82","23.58","CNY","1.1890165152E8","8.4344","3.82%","100","194218264","4.8943002528E9","2.99","4.1472","73766",
"2018-08-22 23:01:34","http://xueqiu.com/v4/stock/quote.json?code=SZ002708","SZ002708","光洋股份","4.78","-0.83%","-0.04","4.82","4.85","4.76","4.78","4.82","9.74","4.54","1034061.0","19301741","2.24115594328E9","0.04","122.117","185.88","468861076","Wed Aug 22 15:04:03 +0800 2018","1510112054194","0.02","0.42%","0.43%","5.3","4.34","CNY","4964063.19","3.21","1.87%","100","240236241","1.14832923198E9","1.49","1.5269","14742",
"2018-08-22 23:01:32","http://xueqiu.com/v4/stock/quote.json?code=SZ002707","SZ002707","众信旅游","9.44","0.85%","0.08","9.37","9.45","9.23","9.44","9.36","14.74","8.43","3787747.0","4403983","8.01555395648E9","0.16","29.078","34.457","849105292","Wed Aug 22 15:04:03 +0800 2018","1493007251666","0.03","0.32%","0.74%","10.3","8.42","CNY","3.536901727E7","2.751","2.35%","100","509678645","4.8113664088E9","3.43","0.6279","37477",
"2018-08-22 23:01:30","http://xueqiu.com/v4/stock/quote.json?code=SZ002706","SZ002706","良信电器","6.69","-1.62%","-0.11","6.8","6.8","6.67","6.69","6.8","8.82","6.04","1214053.0","2372663","5.2584963453E9","0.16","23.372","25.017","786023370","Wed Aug 22 15:04:03 +0800 2018","1526025621037","0.25","3.74%","0.22%","7.48","6.12","CNY","8144774.88","2.15","1.91%","100","548254626","3.66782344794E9","3.11","3.4172","10269",
"2018-08-22 23:01:28","http://xueqiu.com/v4/stock/quote.json?code=SZ002705","SZ002705","新宝股份","8.83","-1.01%","-0.09","8.84","9.03","8.75","8.83","8.92","15.93","8.12","1875372.0","6418179","7.18265549144E9","0.05","18.549","17.604","813437768","Wed Aug 22 15:04:03 +0800 2018","1532966427862","0.3","3.4%","0.41%","9.81","8.03","CNY","1.670840902E7","4.6355","3.14%","100","458867900","4.051803557E9","1.9","0.8663","17396",
"2018-08-22 23:01:27","http://xueqiu.com/v4/stock/quote.json?code=SZ002703","SZ002703","浙江世宝","4.70","-0.21%","-0.01","4.7","4.98","4.68","4.7","4.71","13.2","4.21","3756519.0","3263850","3.7113297892E9","-0.01","","113.649","789644636","Wed Aug 22 15:04:03 +0800 2018","1510113253905","0.1","2.13%","0.84%","5.18","4.24","CNY","1.803125496E7","1.86","6.37%","100","449698933","2.1135849851E9","2.53","3.0938","14797",
"2018-08-22 23:01:25","http://xueqiu.com/v4/stock/quote.json?code=SZ002702","SZ002702","海欣食品","4.22","-2.54%","-0.11","4.31","4.31","4.22","4.22","4.33","7.68","3.82","5330748.0","45284996","2.0288072E9","0.02","4599.088","","480760000","Wed Aug 22 15:04:03 +0800 2018","1513756828448","0.0","0.0%","1.67%","4.76","3.9","CNY","2.273249592E7","1.6243","2.08%","100","318835000","1.3454837E9","2.6","1.9077","24611",
"2018-08-22 23:01:24","http://xueqiu.com/v4/stock/quote.json?code=SZ002701","SZ002701","奥瑞金","5.32","0.19%","0.01","5.31","5.32","5.25","5.32","5.31","7.2","4.83","3086399.0","12803357","1.2529800192E10","0.09","16.608","17.802","2355225600","Wed Aug 22 15:04:03 +0800 2018","1525176009835","0.18","3.38%","0.17%","5.84","4.78","CNY","1.630788258E7","2.4679","1.32%","100","1798185370","9.5663461684E9","2.16","1.5585","35182",
"2018-08-22 23:01:22","http://xueqiu.com/v4/stock/quote.json?code=SZ002700","SZ002700","新疆浩源","10.39","2.67%","0.27","10.0","10.97","9.81","10.39","10.12","12.55","6.31","4.076389E7","9784190","4.3890152832E9","0.08","61.803","57.923","422426880","Wed Aug 22 15:04:03 +0800 2018","1526122263517","0.03","0.29%","13.02%","11.13","9.11","CNY","4.2450108028E8","2.3203","11.46%","100","313130879","3.25342983281E9","4.48","11.761","9342",
"2018-08-22 23:01:21","http://xueqiu.com/v4/stock/quote.json?code=SZ002699","SZ002699","美盛文化","15.56","0.06%","0.01","15.55","15.71","15.49","15.56","15.55","19.99","14.11","6359740.0","9235253","1.4152951601E10","0.05","67.833","74.183","909572725","Wed Aug 22 15:04:03 +0800 2018","1508155211321","0.25","1.61%","0.80%","17.11","14.0","CNY","9.886515674E7","3.8846","1.41%","100","790577495","1.23013858222E10","4.01","14.6281","18137",
"2018-08-22 23:01:19","http://xueqiu.com/v4/stock/quote.json?code=SZ002698","SZ002698","博实股份","7.98","-2.33%","-0.19","8.15","8.18","7.93","7.98","8.17","13.11","7.93","1427756.0","19388099","5.439966E9","0.03","40.173","41.993","681700000","Wed Aug 22 15:04:03 +0800 2018","1513771210122","0.08","1.0%","0.27%","8.99","7.35","CNY","1.147813812E7","2.8594","3.06%","100","531345515","4.2401372097E9","2.79","6.5216","16396",
"2018-08-22 23:01:17","http://xueqiu.com/v4/stock/quote.json?code=SZ002697","SZ002697","红旗连锁","4.81","-1.03%","-0.05","4.86","4.87","4.8","4.81","4.86","7.7","4.68","1851675.0","41204126","6.5416E9","0.11","29.569","39.663","1360000000","Wed Aug 22 15:04:03 +0800 2018","1510207585239","0.02","0.42%","0.19%","5.35","4.37","CNY","8933274.17","1.7979","1.44%","100","986424100","4.744699921E9","2.68","0.9185","30356",
"2018-08-22 23:01:16","http://xueqiu.com/v4/stock/quote.json?code=SZ002696","SZ002696","百洋股份","9.68","0.83%","0.08","9.55","9.84","9.36","9.68","9.6","14.85","9.21","1439050.0","6417309","3.82660748888E9","0.06","30.002","33.804","395310691","Wed Aug 22 15:04:03 +0800 2018","1510209112116","0.35","3.62%","0.81%","10.56","8.64","CNY","1.39299058E7","5.6019","5.00%","100","177215028","1.71544147104E9","1.73","1.5257","6595",
"2018-08-22 23:01:14","http://xueqiu.com/v4/stock/quote.json?code=SZ002695","SZ002695","煌上煌","11.31","-1.99%","-0.23","11.54","11.57","11.3","11.31","11.54","23.18","11.05","1953900.0","3779893","5.81201817768E9","0.1","37.247","41.248","513883128","Wed Aug 22 15:04:03 +0800 2018","1510209055017","0.07","0.62%","0.43%","12.69","10.39","CNY","2.2258394E7","3.5463","2.34%","100","453120258","5.12479011798E9","3.19","3.7342","28062",
"2018-08-22 23:01:13","http://xueqiu.com/v4/stock/quote.json?code=SZ002694","SZ002694","顾地科技","5.28","-1.68%","-0.09","5.35","5.47","5.27","5.28","5.37","19.63","4.21","9813220.0","13503904","3.153199104E9","-0.03","27.876","27.712","597196800","Wed Aug 22 15:04:03 +0800 2018","1508547427589","0.0","0.0%","1.97%","5.91","4.83","CNY","5.27208116E7","1.8895","3.72%","100","496939081","2.62383834768E9","2.79","1.4957","13050",
"2018-08-22 23:01:11","http://xueqiu.com/v4/stock/quote.json?code=SZ002693","SZ002693","双成药业","4.98","3.11%","0.15","4.88","5.22","4.82","4.98","4.83","9.21","4.39","7194176.0","10390290","2.0169E9","-0.01","173.619","319.392","405000000","Wed Aug 22 15:04:03 +0800 2018","1525481395193","0.0","0.0%","1.78%","5.31","4.35","CNY","3.590166665E7","1.4517","8.28%","100","403416820","2.0090157636E9","3.43","6.7242","15165",
"2018-08-22 23:01:10","http://xueqiu.com/v4/stock/quote.json?code=SZ002692","SZ002692","睿康股份","3.51","-3.04%","-0.11","3.61","3.62","3.51","3.51","3.62","10.7","3.44","5359904.0","5652938","2.52069246E9","0.02","34.397","33.667","718146000","Wed Aug 22 15:04:03 +0800 2018","1524012403585","0.01","0.28%","0.92%","3.98","3.26","CNY","1.899531412E7","2.1036","3.04%","100","579669201","2.03463889551E9","1.67","0.9502","5105",
"2018-08-22 23:01:08","http://xueqiu.com/v4/stock/quote.json?code=SZ002691","SZ002691","冀凯股份","9.20","2.11%","0.19","9.01","9.51","9.01","9.2","9.01","20.34","7.69","1.4673203E7","5938156","3.128E9","0.02","309.327","337.163","340000000","Wed Aug 22 15:04:03 +0800 2018","1493007251625","0.01","0.11%","4.33%","9.91","8.11","CNY","1.3534948972E8","2.55","5.55%","100","339090100","3.11962892E9","3.61","7.0652","7985",
"2018-08-22 23:01:06","http://xueqiu.com/v4/stock/quote.json?code=SZ002690","SZ002690","美亚光电","20.44","-0.39%","-0.08","20.52","20.79","20.39","20.44","20.52","24.95","15.98","1520550.0","4479092","1.381744E10","0.06","37.652","37.891","676000000","Wed Aug 22 15:04:03 +0800 2018","1510207585236","0.5","2.45%","0.47%","22.57","18.47","CNY","3.1322944E7","3.3132","1.95%","100","326588283","6.67546450452E9","6.17","12.6233","27780",
"2018-08-22 23:01:04","http://xueqiu.com/v4/stock/quote.json?code=SZ002689","SZ002689","远大智能","3.35","-0.3%","-0.01","3.36","3.38","3.33","3.35","3.36","6.25","3.15","733656.0","25360595","3.49509092875E9","-0.02","","97.805","1043310725","Wed Aug 22 15:04:03 +0800 2018","1510122637766","0.1","2.99%","0.07%","3.7","3.02","CNY","2462691.52","1.3628","1.49%","100","1040820509","3.48674870515E9","2.46","2.9455","12868",
"2018-08-22 23:01:02","http://xueqiu.com/v4/stock/quote.json?code=SZ002688","SZ002688","金河生物","5.03","0.0%","0.00","5.03","5.05","4.97","5.03","5.03","8.03","4.83","857002.0","7596730","3.19550696465E9","0.13","27.36","29.472","635289655","Wed Aug 22 15:04:03 +0800 2018","1493007251616","0.03","0.6%","0.16%","5.53","4.53","CNY","4287979.5","2.5093","1.59%","100","532588078","2.67891803234E9","2.0","2.1013","6343",
"2018-08-22 23:01:00","http://xueqiu.com/v4/stock/quote.json?code=SZ002687","SZ002687","乔治白","5.19","-2.08%","-0.11","5.29","5.3","5.18","5.19","5.3","9.38","4.98","1162702.0","8472829","1.84168188E9","0.03","23.72","24.462","354852000","Wed Aug 22 15:04:03 +0800 2018","1510209112121","0.15","2.89%","0.36%","5.83","4.77","CNY","6088673.38","2.8878","2.26%","100","319422000","1.65780018E9","1.8","2.2392","9824",
"2018-08-22 23:00:58","http://xueqiu.com/v4/stock/quote.json?code=SZ002686","SZ002686","亿利达","6.41","-2.88%","-0.19","6.61","6.61","6.41","6.41","6.6","14.12","6.4","2257400.0","18897101","2.84015575461E9","0.04","19.784","20.211","443082021","Wed Aug 22 15:04:03 +0800 2018","1493007251611","0.07","1.09%","0.69%","7.26","5.94","CNY","1.4664507E7","3.4429","3.03%","100","325950780","2.0893444998E9","1.86","1.9756","27786",
"2018-08-22 23:00:57","http://xueqiu.com/v4/stock/quote.json?code=SZ002685","SZ002685","华东重机","7.33","-0.68%","-0.05","7.38","7.43","7.28","7.33","7.38","12.91","7.18","1153005.0","23678710","7.38637239853E9","0.13","28.378","55.986","1007690641","Wed Aug 22 15:04:03 +0800 2018","1525835473483","0.03","0.41%","0.21%","8.12","6.64","CNY","8474567.45","4.4464","2.03%","100","559999950","4.1047996335E9","1.65","1.3246","15860",
"2018-08-22 23:00:55","http://xueqiu.com/v4/stock/quote.json?code=SZ002684","SZ002684","猛狮科技","7.98","2.7%","0.21","7.73","8.14","7.59","7.98","7.77","23.34","6.41","3.2818072E7","19769148","4.52764762422E9","0.04","","","567374389","Wed Aug 22 15:04:03 +0800 2018","1493007251605","0.05","0.63%","8.41%","8.55","6.99","CNY","2.6024097565E8","4.782","7.08%","100","390085728","3.11288410944E9","1.67","1.1153","21361",
"2018-08-22 23:00:53","http://xueqiu.com/v4/stock/quote.json?code=SZ002683","SZ002683","宏大爆破","9.13","-0.11%","-0.01","9.06","9.19","9.03","9.13","9.14","11.96","6.1","2571469.0","","6.40458528479E9","0.13","36.672","39.38","701487983","Wed Aug 22 15:04:03 +0800 2018","1525603788807","0.1","1.1%","0.43%","10.05","8.23","CNY","2.342751352E7","4.3248","1.75%","100","597914095","5.45895568735E9","2.11","1.5036","5698",
"2018-08-22 23:00:52","http://xueqiu.com/v4/stock/quote.json?code=SZ002682","SZ002682","龙洲股份","4.98","-1.78%","-0.09","5.04","5.05","4.97","4.98","5.07","9.2","4.88","1313250.0","22107427","2.80059559812E9","0.19","15.173","16.75","562368594","Wed Aug 22 15:04:03 +0800 2018","1510122653582","0.09","1.81%","0.30%","5.58","4.56","CNY","6567597.0","4.8596","1.58%","100","432117344","2.15194437312E9","1.02","0.5521","7475",
"2018-08-22 23:00:51","http://xueqiu.com/v4/stock/quote.json?code=SZ002681","SZ002681","奋达科技","4.66","-2.92%","-0.14","4.81","4.81","4.65","4.66","4.8","10.4","4.52","5214772.0","15255779","9.69122726398E9","0.1","21.111","21.862","2079662503","Wed Aug 22 15:04:03 +0800 2018","1517832009805","0.06","1.29%","0.52%","5.28","4.32","CNY","2.451650884E7","2.9936","3.33%","100","1010722189","4.70996540074E9","1.56","2.6008","71681",
"2018-08-22 23:00:50","http://xueqiu.com/v4/stock/quote.json?code=SZ002680","SZ002680","ST长生","4.22","-4.95%","-0.22","4.22","4.22","4.22","4.22","4.44","29.99","4.22","57100.0","4846234","4.10897339516E9","0.16","6.499","7.256","973690378","Wed Aug 22 15:04:03 +0800 2018","1508547418723","0.4","9.48%","0.01%","4.66","4.22","CNY","240962.0","4.1224","%","100","442121362","1.86575214764E9","1.02","2.4533","37709",
"2018-08-22 23:00:48","http://xueqiu.com/v4/stock/quote.json?code=SZ002679","SZ002679","福建金森","11.11","-1.86%","-0.21","11.32","11.38","11.11","11.11","11.32","17.04","10.59","1267192.0","5625502","2.61924916E9","0.01","33.408","47.202","235756000","Wed Aug 22 15:04:03 +0800 2018","1510120189496","0.5","4.5%","0.54%","12.45","10.19","CNY","1.420828702E7","3.324","2.39%","100","235755999","2.61924914889E9","3.34","13.0677","9654",
"2018-08-22 23:00:47","http://xueqiu.com/v4/stock/quote.json?code=SZ002678","SZ002678","珠江钢琴","6.24","-2.5%","-0.16","6.44","6.44","6.24","6.24","6.4","10.02","5.88","587470.0","15571400","8.47591881552E9","0.09","50.548","51.462","1358320323","Wed Aug 22 15:04:03 +0800 2018","1524744009912","0.08","1.28%","0.04%","7.04","5.76","CNY","3690881.8","2.3866","3.13%","100","1357014349","8.46776953776E9","2.61","4.5956","18609",
"2018-08-22 23:00:45","http://xueqiu.com/v4/stock/quote.json?code=SZ002677","SZ002677","浙江美大","13.91","-3.2%","-0.46","14.37","14.64","13.8","13.91","14.37","22.06","13.2","4927142.0","6517853","8.98692500524E9","0.23","25.544","29.447","646076564","Wed Aug 22 15:04:03 +0800 2018","1525740762833","0.47","3.38%","1.74%","15.81","12.93","CNY","6.956783338E7","1.7874","5.85%","100","282936051","3.93564046941E9","7.78","7.3919","33189",
"2018-08-22 23:00:43","http://xueqiu.com/v4/stock/quote.json?code=SZ002676","SZ002676","顺威股份","3.18","-1.55%","-0.05","3.23","3.32","3.17","3.18","3.23","14.38","2.8","7122820.0","2072190","2.2896E9","-0.02","","","720000000","Wed Aug 22 15:04:03 +0800 2018","1493007251581","0.02","0.63%","0.99%","3.55","2.91","CNY","2.30933096E7","1.407","4.64%","100","719964833","2.28948816894E9","2.26","1.441","8453",
"2018-08-22 23:00:40","http://xueqiu.com/v4/stock/quote.json?code=SZ002675","SZ002675","东诚药业","8.88","-2.74%","-0.25","9.06","9.14","8.88","8.88","9.13","13.92","8.15","2086770.0","3678796","6.88642793208E9","0.16","32.523","39.89","775498641","Wed Aug 22 15:04:03 +0800 2018","1508558404354","0.03","0.34%","0.36%","10.04","8.22","CNY","1.87839586E7","4.9009","2.85%","100","577846892","5.13128040096E9","1.81","3.7392","13727",
"2018-08-22 23:00:38","http://xueqiu.com/v4/stock/quote.json?code=SZ002674","SZ002674","兴业科技","7.19","-0.83%","-0.06","7.28","7.28","7.13","7.19","7.25","12.53","6.83","635047.0","5455102","2.17197074478E9","0.03","50.219","48.12","302082162","Wed Aug 22 15:04:03 +0800 2018","1493007251575","0.5","6.95%","0.26%","7.98","6.53","CNY","4574191.75","7.8106","2.07%","100","240423074","1.72864190206E9","0.92","1.0706","3681",
"2018-08-22 23:00:36","http://xueqiu.com/v4/stock/quote.json?code=SZ002673","SZ002673","西部证券","7.97","-0.38%","-0.03","7.93","8.0","7.85","7.97","8.0","16.81","6.68","3.8649171E7","104286843","2.79096629669E10","0.05","38.087","37.101","3501839770","Wed Aug 22 15:04:03 +0800 2018","1513771210038","0.07","0.88%","1.10%","8.8","7.2","CNY","3.0603600205E8","5.0431","1.88%","100","3501839770","2.79096629669E10","1.58","9.0911","89717",
"2018-08-22 23:00:35","http://xueqiu.com/v4/stock/quote.json?code=SZ002672","SZ002672","东江环保","12.20","-8.68%","-1.16","12.94","12.94","12.02","12.2","13.36","17.53","12.02","1.8888394E7","12912706","1.08226212444E10","0.3","20.846","22.863","887100102","Wed Aug 22 15:04:03 +0800 2018","1510121254663","0.16","1.31%","2.90%","14.7","12.02","CNY","2.3107899629E8","4.3559","6.89%","100","651306711","7.9459418742E9","2.8","3.2227","19009",
"2018-08-22 23:00:33","http://xueqiu.com/v4/stock/quote.json?code=SZ002671","SZ002671","龙泉股份","4.69","-1.26%","-0.06","4.78","4.79","4.68","4.69","4.75","9.49","4.07","915300.0","25303169","2.21575285806E9","0.01","27.175","41.352","472441974","Wed Aug 22 15:04:03 +0800 2018","1493007251566","0.01","0.21%","0.27%","5.23","4.28","CNY","4315129.0","4.4632","2.32%","100","337751668","1.58405532292E9","1.05","2.0181","9272",
"2018-08-22 23:00:30","http://xueqiu.com/v4/stock/quote.json?code=SZ002670","SZ002670","国盛金控","10.40","-0.67%","-0.07","10.38","10.46","10.31","10.4","10.47","18.38","9.8","857222.0","5008549","2.02319992264E10","-0.07","46.493","34.844","1945384541","Wed Aug 22 15:04:03 +0800 2018","1525363227347","0.01","0.1%","0.13%","11.52","9.42","CNY","8891423.19","6.4534","1.43%","100","637975835","6.634948684E9","1.61","58.3442","11493",
"2018-08-22 23:00:28","http://xueqiu.com/v4/stock/quote.json?code=SZ002669","SZ002669","康达新材","13.40","-1.54%","-0.21","13.75","14.26","13.34","13.4","13.61","26.31","12.0","1.0874791E7","7453019","3.2311324592E9","0.17","71.404","73.807","241129288","Wed Aug 22 15:04:03 +0800 2018","1524032634811","0.04","0.3%","4.76%","14.97","12.25","CNY","1.5100884259E8","7.765","6.76%","100","228536216","3.0623852944E9","1.73","5.0197","9155",
"2018-08-22 23:00:26","http://xueqiu.com/v4/stock/quote.json?code=SZ002668","SZ002668","奥马电器","11.79","0.0%","0.00","21.2","21.25","20.1","11.79","11.79","16.53","10.37","0.0","6553357","1.278167373612E10","0.14","30.357","33.504","1084111428","Wed Aug 22 15:04:03 +0800 2018","1510208107564","0.06","0.51%","%","12.97","10.61","CNY","0.0","3.3094","9.75%","100","654301347","7.71421288113E9","3.56","1.7246","19936",
"2018-08-22 23:00:23","http://xueqiu.com/v4/stock/quote.json?code=SZ002667","SZ002667","鞍重股份","6.16","-0.32%","-0.02","6.14","6.3","6.14","6.16","6.18","12.19","5.51","1832953.0","15596","1.42377312E9","0.06","63.055","61.472","231132000","Wed Aug 22 15:04:03 +0800 2018","1493007251555","0.02","0.32%","1.15%","6.8","5.56","CNY","1.137744689E7","3.3227","2.59%","100","159143374","9.8032318384E8","1.85","7.1311","5512",
"2018-08-22 23:00:22","http://xueqiu.com/v4/stock/quote.json?code=SZ002666","SZ002666","德联集团","3.83","-1.03%","-0.04","3.86","3.87","3.8","3.83","3.87","8.06","3.72","1739000.0","16774284","2.88908109644E9","0.03","20.053","18.792","754329268","Wed Aug 22 15:04:03 +0800 2018","1525603781404","0.05","1.31%","0.39%","4.26","3.48","CNY","6663407.0","3.8184","1.81%","100","444064729","1.70076791207E9","1.0","0.8519","9502",
"2018-08-22 23:00:21","http://xueqiu.com/v4/stock/quote.json?code=SZ002665","SZ002665","首航节能","5.80","0.0%","0.00","6.3","6.3","5.67","5.8","5.8","8.62","5.66","0.0","7005686","1.47245802746E10","0.01","665.846","156.82","2538720737","Wed Aug 22 15:04:03 +0800 2018","1493967792359","0.01","0.17%","%","6.38","5.22","CNY","0.0","2.9099","10.86%","100","1688862613","9.7954031554E9","1.99","17.312","37286",
"2018-08-22 23:00:19","http://xueqiu.com/v4/stock/quote.json?code=SZ002664","SZ002664","长鹰信质","22.65","0.22%","0.05","22.63","22.84","22.55","22.65","22.6","33.23","22.06","4008000.0","9006244","9.060453E9","0.34","34.463","35.417","400020000","Wed Aug 22 15:04:03 +0800 2018","1510122823413","0.07","0.31%","1.15%","24.86","20.34","CNY","9.08126395E7","5.0944","1.28%","100","349964024","7.9266851436E9","4.45","3.4164","18037",
"2018-08-22 23:00:12","http://xueqiu.com/v4/stock/quote.json?code=SZ002663","SZ002663","普邦股份","2.75","-2.14%","-0.06","2.79","2.81","2.74","2.75","2.81","6.16","2.53","6133900.0","30223980","4.938698743E9","0.01","31.937","32.516","1795890452","Wed Aug 22 15:04:03 +0800 2018","1510119915167","0.01","0.36%","0.50%","3.09","2.53","CNY","1.699241E7","2.8326","2.49%","100","1227800636","3.376451749E9","0.97","1.3429","18104",
"2018-08-22 23:00:10","http://xueqiu.com/v4/stock/quote.json?code=SZ002662","SZ002662","京威股份","4.28","-1.61%","-0.07","4.44","4.67","4.26","4.28","4.35","11.04","3.04","5.7449794E7","15201661","6.42E9","0.16","16.413","20.27","1500000000","Wed Aug 22 15:04:03 +0800 2018","1510209105988","0.06","1.4%","3.94%","4.79","3.92","CNY","2.5509369677E8","3.4842","9.43%","100","1458971099","6.24439630372E9","1.23","1.0756","12502",
"2018-08-22 23:00:09","http://xueqiu.com/v4/stock/quote.json?code=SZ002661","SZ002661","克明面业","11.99","-1.96%","-0.24","12.24","12.24","11.97","11.99","12.23","16.47","10.86","2240767.0","2242723","3.99934271077E9","0.35","24.936","35.494","333556523","Wed Aug 22 15:04:03 +0800 2018","1525585770142","0.2","1.67%","0.68%","13.45","11.01","CNY","2.700857474E7","6.5873","2.21%","100","327284467","3.92414075933E9","1.82","1.5748","22520",
"2018-08-22 23:00:06","http://xueqiu.com/v4/stock/quote.json?code=SZ002660","SZ002660","茂硕电源","6.66","2.15%","0.14","6.44","7.01","6.35","6.66","6.52","12.58","6.31","2524768.0","22596846","1.82702252862E9","-0.02","193.733","139.841","274327707","Wed Aug 22 15:04:03 +0800 2018","1525930847029","0.0","0.0%","1.19%","7.17","5.87","CNY","1.673972564E7","2.9492","10.12%","100","211286046","1.40716506636E9","2.26","1.145","20150",
"2018-08-22 23:00:04","http://xueqiu.com/v4/stock/quote.json?code=SZ002659","SZ002659","凯文教育","11.23","-0.18%","-0.02","11.08","11.28","10.98","11.23","11.25","16.8","10.59","2045400.0","10604612","5.59890726401E9","-0.1","","240.719","498566987","Wed Aug 22 15:04:03 +0800 2018","1513762259378","0.0","0.0%","0.66%","12.38","10.13","CNY","2.2786776E7","4.3175","2.67%","100","310994749","3.49247103127E9","2.6","11.7052","10110",
"2018-08-22 23:00:03","http://xueqiu.com/v4/stock/quote.json?code=SZ002658","SZ002658","雪迪龙","6.80","-1.16%","-0.08","6.88","6.91","6.77","6.8","6.88","16.44","6.7","722668.0","13368035","4.113186176E9","0.01","19.685","19.15","604880320","Wed Aug 22 15:04:03 +0800 2018","1493007251530","0.07","1.03%","0.24%","7.57","6.19","CNY","4930700.44","3.1336","2.03%","100","304489205","2.070526594E9","2.17","3.6999","26576",
"2018-08-22 23:00:01","http://xueqiu.com/v4/stock/quote.json?code=SZ002657","SZ002657","中科金财","14.87","-4.5%","-0.70","15.21","15.25","14.72","14.87","15.57","33.24","13.11","1.6027486E7","15745216","5.01976532082E9","0.2","","","337576686","Wed Aug 22 15:04:03 +0800 2018","1510207582240","0.05","0.34%","5.80%","17.13","14.01","CNY","2.4037872572E8","7.6576","3.40%","100","276395116","4.10999537492E9","1.94","3.9017","79277",
"2018-08-22 22:59:59","http://xueqiu.com/v4/stock/quote.json?code=SZ002656","SZ002656","摩登大道","9.61","0.0%","0.00","9.8","9.95","9.5","9.61","9.61","15.74","9.03","0.0","5415472","6.84731570084E9","0.08","91.508","50.841","712519844","Wed Aug 22 15:04:03 +0800 2018","1493007251525","0.02","0.21%","%","10.57","8.65","CNY","0.0","3.3368","4.68%","100","448286097","4.30802939217E9","2.88","6.9194","9020",
"2018-08-22 22:59:58","http://xueqiu.com/v4/stock/quote.json?code=SZ002655","SZ002655","共达电声","6.79","-0.44%","-0.03","6.84","6.88","6.78","6.79","6.82","12.21","6.5","1813000.0","","2.4444E9","-0.03","","","360000000","Wed Aug 22 15:04:03 +0800 2018","1526352074704","0.01","0.15%","0.50%","7.5","6.14","CNY","1.2356329E7","1.2653","1.47%","100","360000000","2.4444E9","5.37","3.0512","18231",
"2018-08-22 22:59:56","http://xueqiu.com/v4/stock/quote.json?code=SZ002654","SZ002654","万润科技","5.17","-1.34%","-0.07","5.2","5.25","5.15","5.17","5.24","11.15","5.01","1346200.0","5211878","4.66646980426E9","0.11","29.027","34.28","902605378","Wed Aug 22 15:04:03 +0800 2018","1508547600169","0.05","0.97%","0.23%","5.76","4.72","CNY","6989736.0","3.59","1.91%","100","575149898","2.97352497266E9","1.44","1.1913","8999",
"2018-08-22 22:59:54","http://xueqiu.com/v4/stock/quote.json?code=SZ002653","SZ002653","海思科","13.07","2.35%","0.30","12.82","13.12","12.68","13.07","12.77","14.73","9.21","2113436.0","5270691","1.41191289E10","0.14","57.172","59.436","1080270000","Wed Aug 22 15:04:03 +0800 2018","1531483213759","0.28","2.14%","0.46%","14.05","11.49","CNY","2.741506027E7","1.9734","3.45%","100","454504607","5.94037521349E9","6.62","6.3932","13091",
"2018-08-22 22:59:52","http://xueqiu.com/v4/stock/quote.json?code=SZ002652","SZ002652","扬子新材","5.82","-1.02%","-0.06","5.82","5.86","5.8","5.82","5.88","10.73","5.58","540408.0","1301614","2.98021248E9","0.04","39.011","34.938","512064000","Wed Aug 22 15:04:03 +0800 2018","1493007251514","0.05","0.86%","0.13%","6.47","5.29","CNY","3144279.32","1.4875","1.02%","100","432064484","2.51461529688E9","3.91","1.1333","7381",
"2018-08-22 22:59:51","http://xueqiu.com/v4/stock/quote.json?code=SZ002651","SZ002651","利君股份","4.98","0.81%","0.04","4.94","4.98","4.89","4.98","4.94","9.92","4.77","2057904.0","24305123","4.99245E9","0.08","33.427","38.78","1002500000","Wed Aug 22 15:04:03 +0800 2018","1508155211152","0.06","1.2%","0.49%","5.43","4.45","CNY","1.014920922E7","1.9928","1.82%","100","417924009","2.08126156482E9","2.5","9.4082","10963",
